product,rating,rating count,price,product url
Under Armour Men's Tech Graphic Shorts  ,4.7 out of 5 stars,"59,200  ",17.93,https://amazon.com/Under-Armour-Graphic-Shorts-Medium/dp/B077XK71ST/ref=sr_1_173?keywords=clothing&qid=1682122051&sr=8-173
"Simple Joys by Carter's Baby Girls' Sleeveless Bodysuit, Pack of 6  ",4.8 out of 5 stars,"15,262  ",18.9,https://amazon.com/Simple-Joys-Carters-Sleeveless-Bodysuit/dp/B073X1H23V/ref=sr_1_174?keywords=clothing&qid=1682122051&sr=8-174
Fruit of the Loom Women's Front Closure Cotton Bra  ,4.3 out of 5 stars,"49,268  ",23.82,https://amazon.com/Fruit-Loom-Womens-Builtup-Heather/dp/B076HW4PZF/ref=sr_1_175?keywords=clothing&qid=1682122051&sr=8-175
THE GYM PEOPLE High Waist Yoga Shorts for Women's Tummy Control Fitness Athletic Workout Running Shorts with Deep Pockets  ,4.5 out of 5 stars,"23,202  ",19.99,https://amazon.com/GYM-PEOPLE-Women-Tummy-Control-Athletic/dp/B07QP69Z5P/ref=sr_1_176?keywords=clothing&qid=1682122051&sr=8-176
Gerber baby-boys 5-pack Short Sleeve Variety Onesies Bodysuits  ,4.8 out of 5 stars,"17,035  ",14.99,https://amazon.com/GERBER-5-Pack-Variety-Onesies-Bodysuits/dp/B07QRZN1FV/ref=sr_1_177?keywords=clothing&qid=1682122051&sr=8-177
Amazon Essentials Women's Jersey Relaxed-Fit Short-Sleeve Crewneck Pocket T-Shirt (Previously Daily Ritual)  ,4.2 out of 5 stars,"1,683  ",13.52,https://amazon.com/Daily-Ritual-Short-Sleeve-T-Shirt-Black-White/dp/B07DDVWFYN/ref=sr_1_178?keywords=clothing&qid=1682122051&sr=8-178
Felisou Womens V Neck Golf Polo Shirts Short Sleeve Sport Shirt Workout Tops  ,4.3 out of 5 stars,"2,516  ",19.99,https://amazon.com/Felisou-Clothes-Athletic-Moisture-Wicking/dp/B097BVRRXJ/ref=sr_1_179?keywords=clothing&qid=1682122051&sr=8-179
"Simple Joys by Carter's Toddler Boys' Short-Sleeve Graphic Tees, Pack of 3  ",4.8 out of 5 stars,"7,584  ",25.1,https://amazon.com/Simple-Joys-Carters-Toddler-Graphic/dp/B075XRBVVW/ref=sr_1_180?keywords=clothing&qid=1682122051&sr=8-180
Simple Joys by Carter's Unisex Babies' 6-Piece Bodysuits (Short and Long Sleeve) and Pants Set  ,4.8 out of 5 stars,"12,181  ",22.8,https://amazon.com/Simple-Joys-Carters-6-Piece-Bodysuits/dp/B01M5JGO6D/ref=sr_1_181?keywords=clothing&qid=1682122051&sr=8-181
Trendy Queen Women Half Zip Cropped Hoodies Fleece Quarter Zip Up Pullover Sweatshirts Winter Clothes 2022 Outfits Sweater  ,4.5 out of 5 stars,813  ,33.99,https://amazon.com/Trendy-Queen-Oversized-Pullover-Sweatshirts/dp/B0BCFNS6DK/ref=sr_1_182?keywords=clothing&qid=1682122051&sr=8-182
The Drop Women's Payton Asymmetric Fitted One-Shoulder Top  ,4.1 out of 5 stars,528  ,9.95,https://amazon.com/Drop-Payton-Asymmetric-One-Shoulder-Military/dp/B09GW6QTVZ/ref=sr_1_183?keywords=clothing&qid=1682122051&sr=8-183
"Amazon Essentials Girls and Toddlers' Short-Sleeve T-Shirt Tops (Previously Spotted Zebra), Multipacks  ",4.6 out of 5 stars,"22,167  ",11.74,https://amazon.com/Spotted-Zebra-Little-Short-Sleeve-T-Shirts/dp/B072BLTYWL/ref=sr_1_184?keywords=clothing&qid=1682122051&sr=8-184
"Simple Joys by Carter's Baby Girls' Fashion Jumpsuits, Pack of 2  ",4.7 out of 5 stars,"5,773  ",19.0,https://amazon.com/Simple-Joys-Carters-2-Pack-Jumpsuits/dp/B07GKXBLX4/ref=sr_1_185?keywords=clothing&qid=1682122051&sr=8-185
Simple Joys by Carter's Toddlers and Baby Girls' 4-Piece Long-Sleeve Shirts and Pants Playwear Set  ,4.8 out of 5 stars,"9,237  ",23.8,https://amazon.com/Simple-Joys-Carters-Long-Sleeve-Playwear/dp/B07QB37SYQ/ref=sr_1_186?keywords=clothing&qid=1682122051&sr=8-186
OQQ Women's 3 Piece High Waist Workout Shorts Butt Lifting Tummy Control Ruched Booty Smile Yoga Short Pants  ,4.3 out of 5 stars,"1,705  ",31.99,https://amazon.com/OQQ-Workout-Lifting-Control-Avocadogreen/dp/B09Y46XFLL/ref=sr_1_187?keywords=clothing&qid=1682122051&sr=8-187
The Drop Women's Mariko Puff-Sleeve Crewneck Stretch Jersey T-Shirt  ,4.2 out of 5 stars,"1,043  ",20.93,https://amazon.com/Drop-Puff-Sleeve-Crew-Neck-Stretch-T-Shirt/dp/B0845FLRF3/ref=sr_1_188?keywords=clothing&qid=1682122051&sr=8-188
Amazon Essentials Women's Standard Short-Sleeve V-Neck Swing Dress  ,4.3 out of 5 stars,"4,675  ",29.8,https://amazon.com/Amazon-Essentials-Womens-Standard-Short-Sleeve/dp/B09HCV9ZH3/ref=sr_1_189?keywords=clothing&qid=1682122051&sr=8-189
Nike Men's Soccer Park III Shorts  ,4.1 out of 5 stars,"5,971  ",23.37,https://amazon.com/Nike-Soccer-Shorts-Small-Black/dp/B087LWNKFB/ref=sr_1_190?keywords=clothing&qid=1682122051&sr=8-190
Calvin Klein Girls' 2 Piece Sleepwear T-Shirt and Shorts Pajama Set Pj  ,4.7 out of 5 stars,"1,183  ",15.58,https://amazon.com/Calvin-Klein-Sleepwear-Rainbow-X-Large-14/dp/B07MTJVCD7/ref=sr_1_191?keywords=clothing&qid=1682122051&sr=8-191
"SwaddleMe Pod - Newborn Girl, 2 Pack, Free to Fly, 0-2 Months  ",4.4 out of 5 stars,"5,275  ",24.99,https://amazon.com/SwaddleMe-Swaddle-Two-Way-Newborn-Preemie/dp/B07WR6TGQZ/ref=sr_1_192?keywords=clothing&qid=1682122051&sr=8-192
"Amazon Essentials Women's Classic-Fit 3/4 Sleeve V-Neck T-Shirt (Available in Plus Size), Multipacks  ",4.3 out of 5 stars,"6,904  ",15.2,https://amazon.com/Amazon-Essentials-Classic-Fit-T-Shirt-Charcoal/dp/B07R75XC6B/ref=sr_1_193?keywords=clothing&qid=1682122051&sr=8-193
The Drop Women's Gabriela High-Neck Cut-In A-Line Side Slit Maxi Sweater Dress  ,4.1 out of 5 stars,"1,302  ",34.93,https://amazon.com/Drop-Womens-Gabriela-Sweater-Silver/dp/B083NQTJVK/ref=sr_1_194?keywords=clothing&qid=1682122051&sr=8-194
"Nike Baby's Bodysuit, Hat and Booties 3 Piece Set  ",4.8 out of 5 stars,"1,291  ",28.49,https://amazon.com/Nike-Bodysuit-Booties-3-Piece-Swoosh/dp/B07NH46QDS/ref=sr_1_196?keywords=clothing&qid=1682122051&sr=8-196
"icyzone Workout Tank Tops for Women - Racerback Athletic Yoga Tops, Running Exercise Gym Shirts(Pack of 3)  ",4.4 out of 5 stars,"43,888  ",23.99,https://amazon.com/icyzone-Workout-Tank-Tops-Women/dp/B08MPV47BB/ref=sr_1_197?keywords=clothing&qid=1682122051&sr=8-197
Hudson Baby Baby Girls' Cotton Dresses  ,4.7 out of 5 stars,"18,040  ",14.99,https://amazon.com/Hudson-Baby-Toddler-Cotton-Dresses/dp/B07NS62598/ref=sr_1_198?keywords=clothing&qid=1682122051&sr=8-198
"Simple Joys by Carter's Babies, Toddlers, and Girls' Leggings, Pack of 3  ",4.7 out of 5 stars,"10,942  ",19.0,https://amazon.com/Simple-Joys-Carters-3-Pack-Leggings/dp/B09M8XKHCF/ref=sr_1_199?keywords=clothing&qid=1682122051&sr=8-199
"Simple Joys by Carter's Toddlers and Baby Boys' Tank Tops, Multipacks  ",4.8 out of 5 stars,"8,345  ",19.1,https://amazon.com/Simple-Joys-Carters-Toddler-3-Pack/dp/B07961XFVV/ref=sr_1_200?keywords=clothing&qid=1682122051&sr=8-200
"EcoSmart ECO 27 Tankless Water Heater, Electric, 27-kW - Quantity 1, 17 x 17 x 3.5  ",4.3 out of 5 stars,"2,707  ",433.26,https://amazon.com/EcoSmart-ECO-27-Modulating-Technology/dp/B002635ODW/ref=sr_1_201?keywords=clothing&qid=1682122051&sr=8-201
Carhartt Men's Loose Fit Heavyweight Long-Sleeve Pocket Henley T-Shirt  ,4.7 out of 5 stars,"22,833  ",24.99,https://amazon.com/Carhartt-Workwear-Pocket-Regular-2X-Large/dp/B002GHC1L6/ref=sr_1_202?keywords=clothing&qid=1682122051&sr=8-202
PRETTYGARDEN Women's 2023 Fall Fashion Outfits 2 Piece Sweatsuit Solid Color Long Sleeve Pullover Long Pants Tracksuit  ,4.1 out of 5 stars,"4,906  ",43.99,https://amazon.com/PRETTYGARDEN-Sweatsuit-Pullover-Tracksuit-Pockets/dp/B093GZ7RKK/ref=sr_1_203?keywords=clothing&qid=1682122051&sr=8-203
"Just My Size by Hanes Cotton Jersey Shorts, Women’s Cotton Shorts, Women’s Tagless Shorts, 7"" Inseam, JMS  ",4.4 out of 5 stars,"22,347  ",14.0,https://amazon.com/Just-My-Size-Womens-Cotton/dp/B016LJ71CI/ref=sr_1_204?keywords=clothing&qid=1682122051&sr=8-204
The Children's Place Baby 3 Pack and Toddler Boys Pull on Cargo Shorts 3-Pack  ,4.7 out of 5 stars,409  ,17.99,https://amazon.com/Childrens-Place-Toddler-Cargo-Shorts/dp/B08Y5JFP8Z/ref=sr_1_193?keywords=clothing&qid=1682122057&sr=8-193
Amazon Essentials Women's Long-Sleeve Woven Blouse  ,4.1 out of 5 stars,"4,493  ",23.7,https://amazon.com/Amazon-Essentials-Womens-Long-Sleeve-Leopard/dp/B082ZTGM8H/ref=sr_1_194?keywords=clothing&qid=1682122057&sr=8-194
GAP Women's Pocket T-Shirt Casual Dress  ,4.3 out of 5 stars,156  ,20.98,https://amazon.com/GAP-Womens-Pocket-T-Shirt-Cerise/dp/B09VRT2DY1/ref=sr_1_195?keywords=clothing&qid=1682122057&sr=8-195
MakeMeChic Women's 3pack Elastic Waist Knot Front Lounge Track Shorts  ,4.2 out of 5 stars,161  ,36.99,https://amazon.com/MakeMeChic-Womens-Elastic-Lounge-Apricot/dp/B09B28R66H/ref=sr_1_196?keywords=clothing&qid=1682122057&sr=8-196
Gerber Baby Boys 6-pack Long-sleeve Onesies Bodysuit  ,4.8 out of 5 stars,"5,377  ",20.99,https://amazon.com/Gerber-6-Pack-Long-Sleeve-Onesies-Bodysuit/dp/B08CQRWXGP/ref=sr_1_197?keywords=clothing&qid=1682122057&sr=8-197
adidas Men's Designed 2 Move Feelready T-Shirt  ,4.5 out of 5 stars,"2,447  ",23.99,https://amazon.com/adidas-mens-Heather-Black-Large/dp/B087BMKPPG/ref=sr_1_198?keywords=clothing&qid=1682122057&sr=8-198
Astylish Womens V Neck Roll up Sleeve Button Down Blouses Tops  ,3.8 out of 5 stars,"9,888  ",29.98,https://amazon.com/Astylish-Fashion-Clothing-Business-Clothes/dp/B08ZCPV4DV/ref=sr_1_199?keywords=clothing&qid=1682122057&sr=8-199
JUST MY SIZE Women's Plus Size Active Stretch Capri  ,4.5 out of 5 stars,"15,859  ",20.0,https://amazon.com/Just-My-Size-Stretch-Wingspan/dp/B071YYWM53/ref=sr_1_200?keywords=clothing&qid=1682122057&sr=8-200
MIROL Womens Summer Sleeveless V Neck Solid Color Casual Swing Shirts Flowy Tank Tops Blouses with Buttons  ,4.4 out of 5 stars,"14,191  ",24.99,https://amazon.com/MIROL-Womens-Sleeveless-Blouses-Buttons/dp/B07S5S7T18/ref=sr_1_201?keywords=clothing&qid=1682122057&sr=8-201
Newchoice Womens Collared V Neck 3/4 Sleeve Shirts Business Casual Tops Loose Work Blouses  ,4.1 out of 5 stars,"4,269  ",31.99,https://amazon.com/Newchoice-Womens-Sleeve-Shirts-Blouses/dp/B09H6ZTCPQ/ref=sr_1_202?keywords=clothing&qid=1682122057&sr=8-202
"BALEAF Women's 8""/ 7""/ 5"" High Waist Biker Shorts Workout Yoga Running Gym Spandex Shorts Side Pockets  ",4.4 out of 5 stars,"85,625  ",19.99,https://amazon.com/BALEAF-Womens-Workout-Control-Pockets/dp/B074SJPMVB/ref=sr_1_203?keywords=clothing&qid=1682122057&sr=8-203
BALEAF Women's Pleated Tennis Skirts High Waisted Lightweight Athletic Golf Skorts Skirts with Shorts Pockets  ,4.4 out of 5 stars,"1,320  ",27.99,https://amazon.com/BALEAF-Pleated-Waisted-Lightweight-Athletic/dp/B09NNDK6MN/ref=sr_1_204?keywords=clothing&qid=1682122057&sr=8-204
Clothing: Learn Basic Spanish to English Words (Pedro & Pete Spanish Kids Book 7)  ,2.6 out of 5 stars,5  ,4.99,https://amazon.com/Clothing-Learn-Basic-Spanish-English-ebook/dp/B07GPZGSPL/ref=sr_1_205?keywords=clothing&qid=1682122057&sr=8-205
"Simple Joys by Carter's Baby Girls' Cotton Footed Sleep and Play, Pack of 2  ",4.8 out of 5 stars,"8,652  ",17.1,https://amazon.com/Simple-Joys-Carters-2-Pack-elephant/dp/B07ZPQ7LRF/ref=sr_1_206?keywords=clothing&qid=1682122057&sr=8-206
"Amazon Essentials Women's 5"" Inseam Chino Short (Available in Straight and Curvy Fits)  ",4.2 out of 5 stars,"2,522  ",19.92,https://amazon.com/Amazon-Essentials-Womens-Curvy-Inseam/dp/B08P1SB5VJ/ref=sr_1_207?keywords=clothing&qid=1682122057&sr=8-207
"Hudson Baby Unisex Baby Cotton Bodysuit, Shorts and Shoe Set  ",4.7 out of 5 stars,"12,445  ",13.99,https://amazon.com/Hudson-Baby-Cotton-Bodysuit-Bottoms/dp/B01N7WLZZY/ref=sr_1_208?keywords=clothing&qid=1682122057&sr=8-208
Hudson Baby Unisex Baby Cotton Bodysuits  ,4.8 out of 5 stars,"26,963  ",15.99,https://amazon.com/Hudson-Baby-Bodysuits-Woodland-Creatures/dp/B075F9BP3M/ref=sr_1_209?keywords=clothing&qid=1682122057&sr=8-209
Gerber Baby Boys' Toddler 3-Pack Pull-on Knit Shorts  ,4.8 out of 5 stars,548  ,18.99,https://amazon.com/Gerber-3-Pack-Pull-Shorts-Months/dp/B09QMRJCDK/ref=sr_1_210?keywords=clothing&qid=1682122057&sr=8-210
The Children's Place Baby Toddler Girls Denim Skort  ,4.8 out of 5 stars,"4,660  ",6.78,https://amazon.com/Childrens-Place-Girls-Toddler-Denim/dp/B01F78SFEC/ref=sr_1_211?keywords=clothing&qid=1682122057&sr=8-211
The Drop Women's Payton Asymmetric Fitted One-Shoulder Top  ,4.1 out of 5 stars,528  ,9.95,https://amazon.com/Drop-Payton-Asymmetric-One-Shoulder-Military/dp/B09GW6QTVZ/ref=sr_1_212?keywords=clothing&qid=1682122057&sr=8-212
Blisset 3 Pack High Waisted Leggings for Women-Soft Athletic Tummy Control Pants for Running Yoga Workout Reg & Plus Size  ,4.3 out of 5 stars,"5,331  ",23.59,https://amazon.com/Blisset-Waisted-Leggings-Control-See-Through/dp/B096M8DC3X/ref=sr_1_213?keywords=clothing&qid=1682122057&sr=8-213
"Burt's Bees Baby Baby Boys Short Sleeve Rompers, 100% Organic Cotton One-piece Coverall and Layette Set  ",4.8 out of 5 stars,"3,458  ",22.26,https://amazon.com/Burts-Bees-Baby-One-Piece-Coverall/dp/B07C2GNCQ8/ref=sr_1_214?keywords=clothing&qid=1682122057&sr=8-214
The Children's Place Single and Toddler Boys Basic Bootcut Jeans  ,4.8 out of 5 stars,"13,165  ",6.6,https://amazon.com/Childrens-Place-Little-Bootcut-Denim/dp/B07C7KW16M/ref=sr_1_215?keywords=clothing&qid=1682122057&sr=8-215
The Children's Place Baby Toddler Boys Short Sleeve Graphic T-Shirt 3-Pack  ,4.9 out of 5 stars,61  ,12.38,https://amazon.com/Childrens-Place-Toddler-Graphic-T-Shirt/dp/B0BM8SR57D/ref=sr_1_216?keywords=clothing&qid=1682122057&sr=8-216
Under Armour Girls' Play Up Solid Shorts  ,4.7 out of 5 stars,"3,660  ",20.0,https://amazon.com/Under-Armour-Shorts-Metallic-Silver/dp/B0874W6FMH/ref=sr_1_218?keywords=clothing&qid=1682122057&sr=8-218
"Insect Shield Lightweight Hiking Walking Socks, Stretchy and Comfortable Crew Socks with Padding and Tick Protection  ",4.5 out of 5 stars,218  ,12.95,https://amazon.com/Insect-Shield-Lightweight-charcoal-medium/dp/B08M5MP3D1/ref=sr_1_219?keywords=clothing&qid=1682122057&sr=8-219
"Burt's Bees Baby Baby Girl's Romper Jumpsuit, 100% Organic Cotton One-Piece Coverall  ",4.7 out of 5 stars,"3,471  ",21.95,https://amazon.com/Burts-Bees-Baby-Unisexs-Jumpsuits/dp/B00MGSOQZE/ref=sr_1_220?keywords=clothing&qid=1682122057&sr=8-220
The Drop Women's Yasmin Rib Midi Sweater Tank Dress  ,4.1 out of 5 stars,929  ,49.9,https://amazon.com/Drop-Womens-Yasmin-Sweater-Dress/dp/B08RKQYPGR/ref=sr_1_221?keywords=clothing&qid=1682122057&sr=8-221
Gerber Unisex Baby Boy and Girls 4-Pack Sleeper Gown  ,4.8 out of 5 stars,"29,429  ",20.99,https://amazon.com/Gerber-4-Pack-Gowns-Jungle-Preemie/dp/B08BTXD8JW/ref=sr_1_222?keywords=clothing&qid=1682122057&sr=8-222
Democracy Women's Ab Solution Jegging  ,4.5 out of 5 stars,"15,659  ",28.76,https://amazon.com/Democracy-Womens-Solution-Jegging-Indigo/dp/B07Q7WXZQJ/ref=sr_1_223?keywords=clothing&qid=1682122057&sr=8-223
Amazon Essentials Women's Relaxed-Fit Lightweight Lounge Terry Open-Front Cardigan  ,4.2 out of 5 stars,"2,807  ",16.72,https://amazon.com/Amazon-Essentials-Lightweight-Open-Front-Cardigan/dp/B07FK77DFW/ref=sr_1_224?keywords=clothing&qid=1682122057&sr=8-224
GAP Women's 3-Pack Layering Scoopneck Cami Top  ,4.8 out of 5 stars,18  ,28.69,https://amazon.com/GAP-Womens-Scoopneck-Layering-Cami/dp/B09R3TX78M/ref=sr_1_225?keywords=clothing&qid=1682122057&sr=8-225
Little Planet By Carter's Baby 3-Pack Organic Cotton Rib Bodysuits  ,4.8 out of 5 stars,454  ,15.95,https://amazon.com/Carters-3-pack-Organic-Cotton-Bodysuits/dp/B09NNY9P85/ref=sr_1_226?keywords=clothing&qid=1682122057&sr=8-226
"Hanes Women's Sweatspants, French Terry Capris, Women's Capri Sweatpants, Women's Capri Joggers  ",4.3 out of 5 stars,"20,054  ",14.0,https://amazon.com/Hanes-Womens-French-Terry-Medium/dp/B0170ACPSC/ref=sr_1_227?keywords=clothing&qid=1682122057&sr=8-227
The Drop Women's Gabriela High-Neck Cut-In A-Line Side Slit Maxi Sweater Dress  ,4.1 out of 5 stars,"1,302  ",34.93,https://amazon.com/Drop-Womens-Gabriela-Sweater-Silver/dp/B083NQTJVK/ref=sr_1_228?keywords=clothing&qid=1682122057&sr=8-228
The Drop Women's Mariko Puff-Sleeve Crewneck Stretch Jersey T-Shirt  ,4.2 out of 5 stars,"1,043  ",20.93,https://amazon.com/Drop-Puff-Sleeve-Crew-Neck-Stretch-T-Shirt/dp/B0845FLRF3/ref=sr_1_229?keywords=clothing&qid=1682122057&sr=8-229
The Children's Place Baby Toddler Girls Short Sleeve Graphic T-Shirt  ,5.0 out of 5 stars,2  ,4.2,https://amazon.com/Childrens-Place-Toddler-Graphic-T-Shirt/dp/B0BRHJKL1Y/ref=sr_1_230?keywords=clothing&qid=1682122057&sr=8-230
Amazon Essentials Women's Surplice Dress (Available in Plus Size)  ,4.4 out of 5 stars,"6,854  ",23.7,https://amazon.com/Amazon-Essentials-Womens-Solid-Surplice/dp/B07JP3VCMH/ref=sr_1_231?keywords=clothing&qid=1682122057&sr=8-231
HOPLYNN 4/5 Pack Compression Shirts Men Long/Short Sleeve Athletic Baselayer Undershirt Gear T Shirt for Sports Workout  ,4.5 out of 5 stars,390  ,31.48,https://amazon.com/HOPLYNN-Compression-Athletic-Baselayer-Undershirt/dp/B0BW2XR8RS/ref=sr_1_233?keywords=clothing&qid=1682122057&sr=8-233
The Drop Women's Claire Double V-Neck Textured Rib Sweater Tank  ,3.7 out of 5 stars,674  ,14.6,https://amazon.com/Drop-Womens-Textured-Sweater-Sandstorm/dp/B083N35ZH6/ref=sr_1_234?keywords=clothing&qid=1682122057&sr=8-234
Gerber Baby Girls' 2-Pack Footed Pajamas  ,4.4 out of 5 stars,"7,243  ",14.99,https://amazon.com/Gerber-2-Pack-Footed-Pajamas-Purple/dp/B09954THMV/ref=sr_1_235?keywords=clothing&qid=1682122057&sr=8-235
The Children's Place Baby Boys' and Toddler Belted Chino Shorts  ,4.9 out of 5 stars,37  ,7.98,https://amazon.com/Childrens-Place-Toddler-Belted-Shorts/dp/B0BMFH42MB/ref=sr_1_236?keywords=clothing&qid=1682122057&sr=8-236
adidas Women's Athletic Cushioned 6-Pack Quarter  ,4.7 out of 5 stars,"3,077  ",20.0,https://amazon.com/Athletic-Cushioned-Quarter-Compression-6-Pair/dp/B09FQDP94Y/ref=sr_1_237?keywords=clothing&qid=1682122057&sr=8-237
"Nike Baby's Bodysuit, Hat and Booties 3 Piece Set  ",4.8 out of 5 stars,"1,291  ",28.49,https://amazon.com/Nike-Bodysuit-Booties-3-Piece-Swoosh/dp/B07NH46QDS/ref=sr_1_238?keywords=clothing&qid=1682122057&sr=8-238
The Children's Place Baby Toddler Boys Chino Shorts  ,4.7 out of 5 stars,"6,154  ",5.99,https://amazon.com/Childrens-Place-Toddler-Chino-Shorts/dp/B01F78SU24/ref=sr_1_239?keywords=clothing&qid=1682122057&sr=8-239
BALEAF Women's Sun Shirts UPF 50+ Long Sleeve Hiking Tops Lightweight Quick Dry UV Protection Outdoor Clothing  ,4.6 out of 5 stars,83  ,21.99,https://amazon.com/BALEAF-Lightweight-Protection-Outdoor-Clothing/dp/B0BLV3TKCM/ref=sr_1_240?keywords=clothing&qid=1682122057&sr=8-240
The Drop Women's Payton Asymmetric Fitted One-Shoulder Top  ,4.1 out of 5 stars,528  ,9.95,https://amazon.com/Drop-Payton-Asymmetric-One-Shoulder-Military/dp/B09GW6QTVZ/ref=sr_1_241?keywords=clothing&qid=1682122062&sr=8-241
The Children's Place Single and Toddler Boys Basic Bootcut Jeans  ,4.8 out of 5 stars,"13,165  ",6.6,https://amazon.com/Childrens-Place-Little-Bootcut-Denim/dp/B07C7KW16M/ref=sr_1_242?keywords=clothing&qid=1682122062&sr=8-242
The Children's Place Baby Toddler Boys Short Sleeve Graphic T-Shirt 3-Pack  ,4.9 out of 5 stars,61  ,12.38,https://amazon.com/Childrens-Place-Toddler-Graphic-T-Shirt/dp/B0BM8SR57D/ref=sr_1_243?keywords=clothing&qid=1682122062&sr=8-243
"Insect Shield Lightweight Hiking Walking Socks, Stretchy and Comfortable Crew Socks with Padding and Tick Protection  ",4.5 out of 5 stars,218  ,12.95,https://amazon.com/Insect-Shield-Lightweight-charcoal-medium/dp/B08M5MP3D1/ref=sr_1_244?keywords=clothing&qid=1682122062&sr=8-244
"Amazon Basics Portable Foldable Photo Studio Box with LED Light - 25 x 30 x 25 Inches, 1 Count (Pack of 1)  ",4.6 out of 5 stars,"3,880  ",120.99,https://amazon.com/AmazonBasics-Portable-Foldable-Photo-Studio/dp/B01GIL6EU4/ref=sr_1_246?keywords=clothing&qid=1682122062&sr=8-246
"Burt's Bees Baby Baby Boys Short Sleeve Rompers, 100% Organic Cotton One-piece Coverall and Layette Set  ",4.8 out of 5 stars,"3,458  ",22.26,https://amazon.com/Burts-Bees-Baby-One-Piece-Coverall/dp/B07C2GNCQ8/ref=sr_1_247?keywords=clothing&qid=1682122062&sr=8-247
Nautica Competition 3 Pack Workout Tank Tops for Women Active Athletic Gym Workout Running Exercise Yoga Dry-Fit Fabric  ,4.3 out of 5 stars,189  ,26.9,https://amazon.com/Nautica-Competition-Workout-Athletic-Exercise/dp/B0BBY7ZS8C/ref=sr_1_248?keywords=clothing&qid=1682122062&sr=8-248
The Drop Women's Yasmin Rib Midi Sweater Tank Dress  ,4.1 out of 5 stars,929  ,49.9,https://amazon.com/Drop-Womens-Yasmin-Sweater-Dress/dp/B08RKQYPGR/ref=sr_1_249?keywords=clothing&qid=1682122062&sr=8-249
"Hanes Women's Sweatspants, French Terry Capris, Women's Capri Sweatpants, Women's Capri Joggers  ",4.3 out of 5 stars,"20,054  ",14.0,https://amazon.com/Hanes-Womens-French-Terry-Medium/dp/B0170ACPSC/ref=sr_1_250?keywords=clothing&qid=1682122062&sr=8-250
Gerber Unisex Baby Boy and Girls 4-Pack Sleeper Gown  ,4.8 out of 5 stars,"29,429  ",20.99,https://amazon.com/Gerber-4-Pack-Gowns-Jungle-Preemie/dp/B08BTXD8JW/ref=sr_1_251?keywords=clothing&qid=1682122062&sr=8-251
Democracy Women's Ab Solution Jegging  ,4.5 out of 5 stars,"15,659  ",28.76,https://amazon.com/Democracy-Womens-Solution-Jegging-Indigo/dp/B07Q7WXZQJ/ref=sr_1_252?keywords=clothing&qid=1682122062&sr=8-252
Amazon Essentials Women's Relaxed-Fit Lightweight Lounge Terry Open-Front Cardigan  ,4.2 out of 5 stars,"2,807  ",16.72,https://amazon.com/Amazon-Essentials-Lightweight-Open-Front-Cardigan/dp/B07FK77DFW/ref=sr_1_253?keywords=clothing&qid=1682122062&sr=8-253
GAP Women's 3-Pack Layering Scoopneck Cami Top  ,4.8 out of 5 stars,18  ,28.69,https://amazon.com/GAP-Womens-Scoopneck-Layering-Cami/dp/B09R3TX78M/ref=sr_1_254?keywords=clothing&qid=1682122062&sr=8-254
"Simple Joys by Carter's Babies, Toddlers, and Girls' 6-Piece Snug-Fit Cotton Pajama Set  ",4.8 out of 5 stars,"44,054  ",22.8,https://amazon.com/Simple-Joys-Carters-Toddler-6-Piece/dp/B0797LQKN1/ref=sr_1_255?keywords=clothing&qid=1682122062&sr=8-255
HOPLYNN 4/5 Pack Compression Shirts Men Long/Short Sleeve Athletic Baselayer Undershirt Gear T Shirt for Sports Workout  ,4.5 out of 5 stars,390  ,31.48,https://amazon.com/HOPLYNN-Compression-Athletic-Baselayer-Undershirt/dp/B0BW2XR8RS/ref=sr_1_256?keywords=clothing&qid=1682122062&sr=8-256
Little Planet By Carter's Baby 3-Pack Organic Cotton Rib Bodysuits  ,4.8 out of 5 stars,454  ,15.95,https://amazon.com/Carters-3-pack-Organic-Cotton-Bodysuits/dp/B09NNY9P85/ref=sr_1_257?keywords=clothing&qid=1682122062&sr=8-257
The Drop Women's Mariko Puff-Sleeve Crewneck Stretch Jersey T-Shirt  ,4.2 out of 5 stars,"1,043  ",20.93,https://amazon.com/Drop-Puff-Sleeve-Crew-Neck-Stretch-T-Shirt/dp/B0845FLRF3/ref=sr_1_258?keywords=clothing&qid=1682122062&sr=8-258
"Burt's Bees Baby Baby Girl's Romper Jumpsuit, 100% Organic Cotton One-Piece Coverall  ",4.7 out of 5 stars,"3,471  ",21.95,https://amazon.com/Burts-Bees-Baby-Unisexs-Jumpsuits/dp/B00MGSOQZE/ref=sr_1_259?keywords=clothing&qid=1682122062&sr=8-259
The Children's Place Baby Toddler Girls Short Sleeve Graphic T-Shirt  ,5.0 out of 5 stars,2  ,4.2,https://amazon.com/Childrens-Place-Toddler-Graphic-T-Shirt/dp/B0BRHJKL1Y/ref=sr_1_260?keywords=clothing&qid=1682122062&sr=8-260
adidas Women's Essentials Warm-Up Slim 3-Stripes Track Top  ,4.6 out of 5 stars,"1,319  ",36.0,https://amazon.com/adidas-womens-Warm-up-Tricot-3-stripes/dp/B08M7Z5T52/ref=sr_1_261?keywords=clothing&qid=1682122062&sr=8-261
